ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;105
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;57
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;25
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;49
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;4
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;7
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;09;Health and welfare;F;210
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea;09;Health and welfare;M;68
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;01;Education;F;40
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;01;Education;M;5
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;F;139
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;M;48
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;169
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;75
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;F;102
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;M;135
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;140
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;65
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;14
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;44
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;F;46
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;M;20
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;62
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;33
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;222
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;111
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;F;4
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;M;2
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;M;1
2023;05201;Siena - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;09;Health and welfare;F;1
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;Laurea;02;Arts and humanities;F;242
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;Laurea;02;Arts and humanities;M;40
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;F;109
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;M;14
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;01;Education;F;163
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;01;Education;M;8
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;02;Arts and humanities;F;275
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;02;Arts and humanities;M;100
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;03;Social sciences, journalism and information;F;484
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;03;Social sciences, journalism and information;M;135
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;04;Business, administration and law;F;130
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;04;Business, administration and law;M;162
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;133
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;85
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;5
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;31
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;43
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;189
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;57
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;65
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;09;Health and welfare;F;261
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;09;Health and welfare;M;91
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;10;Services;F;60
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea;10;Services;M;119
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;01;Education;F;60
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;01;Education;M;4
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;02;Arts and humanities;F;117
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;02;Arts and humanities;M;60
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;203
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;78
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;04;Business, administration and law;F;48
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;04;Business, administration and law;M;57
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;185
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;109
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;1
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;17
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;31
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;83
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;17
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;41
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;09;Health and welfare;F;125
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;09;Health and welfare;M;70
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;10;Services;F;3
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale;10;Services;M;20
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;01;Education;F;106
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;01;Education;M;8
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;56
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;23
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;22
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;15
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;31
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;11
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;208
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;130
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;02;Arts and humanities;F;11
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;02;Arts and humanities;M;6
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;03;Social sciences, journalism and information;F;41
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;03;Social sciences, journalism and information;M;14
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;04;Business, administration and law;F;4
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;04;Business, administration and law;M;1
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;10;Services;F;9
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea;10;Services;M;2
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea Magistrale;02;Arts and humanities;F;38
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea Magistrale;02;Arts and humanities;M;10
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;59
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;14
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;02;Arts and humanities;F;94
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;02;Arts and humanities;M;31
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;03;Social sciences, journalism and information;F;113
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;03;Social sciences, journalism and information;M;281
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;04;Business, administration and law;F;47
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;04;Business, administration and law;M;49
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;107
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;40
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;13
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;27
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;43
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;86
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;02;Arts and humanities;F;57
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;02;Arts and humanities;M;18
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;32
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;17
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;04;Business, administration and law;F;34
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;04;Business, administration and law;M;32
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;46
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;21
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;9
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;1
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;6
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;14
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;35
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;51
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale Ciclo Unico;02;Arts and humanities;F;8
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale Ciclo Unico;02;Arts and humanities;M;2
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;26
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;10
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;01;Education;F;72
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;01;Education;M;9
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;02;Arts and humanities;F;1593
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;02;Arts and humanities;M;552
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;03;Social sciences, journalism and information;F;1242
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;03;Social sciences, journalism and information;M;547
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;04;Business, administration and law;F;409
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;04;Business, administration and law;M;400
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;702
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;590
2023;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;30
